chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr19,cg24206362,13906163,cg01011910,13906174,11,0.4576346593948324,5.033981253343156,24.03664096278502
chr19,cg24206362,13906163,cg24212420,13906241,78,-0.1827356405629976,-14.253379963913813,-426.84612459663947
chr19,cg01011910,13906174,cg24212420,13906241,67,-0.1868956574922186,-12.522009051978646,-358.48880010917077
chr19,cg25742801,13915583,cg13926358,13915659,76,0.6417910086405929,48.77611665668506,118.41861131862707
chr19,cg13926358,13915659,cg10546977,13915689,30,0.6324513878679501,18.9735416360385,47.434475716991734
chr19,cg10835872,13920075,cg14023762,13920159,84,0.3466316786904636,29.11706100999894,242.3321501293326
chr19,cg05028773,13947162,cg08198483,13947212,50,0.6586967498584805,32.934837492924025,75.90746426294405
chr19,cg05028773,13947162,cg16572540,13947229,67,0.6190713410251482,41.477779848684925,108.22662197389347
chr19,cg08198483,13947212,cg16572540,13947229,17,0.9031721452010464,15.35392646841779,18.822546831552025
chr19,cg08198483,13947212,cg02990289,13947284,72,0.6734344099911233,48.48727751936087,106.91464370071178
chr19,cg16572540,13947229,cg02990289,13947284,55,0.5988374761840329,32.93606119012181,91.84461926210103
chr19,cg27391396,13976740,cg19654209,13976743,3,0.5319744048381401,1.5959232145144202,5.639369061210356
chr19,cg10822545,13985513,cg26514117,13985553,40,0.7992051767945627,31.96820707178251,50.04972585441858
chr19,cg10822545,13985513,cg24482288,13985587,74,0.914417079753774,67.66686390177927,80.92587249127723
chr19,cg26514117,13985553,cg24482288,13985587,34,0.899608519808536,30.586689673490223,37.79421743052882
chr19,cg03690334,14043817,cg10165008,14043911,94,0.5688350273519199,53.47049257108047,165.2500206212604
chr19,cg00010445,14089630,cg18642503,14089711,81,0.9100569277544904,73.71461114811372,89.00542101235636
chr19,cg01336912,14170019,cg18850089,14170116,97,-0.1004786444147458,-9.746428508230343,-965.3792660618808
chr19,cg23959252,14181589,cg18831604,14181665,76,0.5139137371443552,39.05744402297099,147.88474116746966
chr19,cg06235973,14183619,cg15739955,14183651,32,0.8658326422642716,27.70664455245669,36.95864355069312
chr19,cg06235973,14183619,cg18373961,14183671,52,0.8645341015432225,44.95577328024757,60.1480033085777
chr19,cg15739955,14183651,cg18373961,14183671,20,0.8798682217623388,17.597364435246774,22.730676600571897
chr19,cg18373961,14183671,cg07273675,14183752,81,0.8513983110802751,68.96326319750229,95.13760944301758
chr19,cg08211801,14185904,cg04664999,14185985,81,-0.0986095903415323,-7.987376817664116,-821.4211185692807
chr19,cg22791904,14273676,cg01574234,14273713,37,0.3621094487983497,13.39804960553894,102.17905145193943
chr19,cg18327855,14517401,cg02160627,14517447,46,0.4962443256745103,22.827238981027474,92.6962740329079
chr19,cg19442480,14530103,cg20314660,14530105,2,0.0921053219944599,0.1842106439889198,21.714271843274155
chr19,cg19442480,14530103,cg17282376,14530181,78,-0.0358606950997434,-2.797134217779985,-2175.0833268303863
chr19,cg20314660,14530105,cg17282376,14530181,76,0.0258175319925091,1.9621324314306916,2943.7360636195294
chr19,cg17282376,14530181,cg18331573,14530239,58,-0.1469053424441571,-8.520509861761111,-394.8120540411759
chr19,cg18331573,14530239,cg10585870,14530314,75,0.3266663968002586,24.499979760019396,229.59202640563925
chr19,cg00159799,14552013,cg25590335,14552072,59,0.3947319750489708,23.289186527889278,149.468509594847
chr19,cg04164838,14591148,cg10064322,14591203,55,0.643588143810788,35.39734790959334,85.45837975562482
chr19,cg10064322,14591203,cg19517476,14591301,98,0.457308762346812,44.81625870998758,214.29722775720433
chr19,cg19517476,14591301,cg07720105,14591345,44,0.6505951553521825,28.62618683549603,67.63038371563306
chr19,cg18125735,14606804,cg22336107,14606894,90,-0.166960195843962,-15.02641762595658,-539.0506374591965
chr19,cg18125735,14606804,cg08812242,14606902,98,-0.1815574310512085,-17.792628243018434,-539.7741058164619
chr19,cg22336107,14606894,cg08812242,14606902,8,0.8684429318929379,6.947543455143503,9.211889125014197
chr19,cg08312600,14607318,cg13825475,14607384,66,0.0718494338324998,4.742062632944987,918.5876141190425
chr19,cg01083584,14629193,cg19799760,14629225,32,0.3316906058645323,10.614099387665034,96.47544860848217
chr19,cg01083584,14629193,cg24714147,14629240,47,0.4424953229556224,20.797280178914253,106.21581192331293
chr19,cg19799760,14629225,cg24714147,14629240,15,-0.0119042971459911,-0.17856445718986652,-1260.0491919887443
chr19,cg08434594,14640333,cg14339287,14640339,6,0.4338991562010062,2.6033949372060374,13.828097875397726
chr19,cg08434594,14640333,cg10649714,14640367,34,0.5379970212829175,18.291898723619195,63.19737592398371
chr19,cg08434594,14640333,cg22469141,14640373,40,0.6822289208573439,27.289156834293756,58.63134613192999
chr19,cg08434594,14640333,cg13237829,14640386,53,0.6181202282098923,32.760372095124296,85.74383684787456
chr19,cg08434594,14640333,cg23470272,14640395,62,0.55742429850735,34.5603065074557,111.22586540633641
chr19,cg08434594,14640333,cg15649193,14640403,70,0.5813056710082523,40.69139697057766,120.41857406721614
chr19,cg14339287,14640339,cg10649714,14640367,28,0.4311322626672251,12.071703354682302,64.9452672058833
chr19,cg14339287,14640339,cg22469141,14640373,34,0.4893096509039938,16.63652813073579,69.48565174871455
chr19,cg14339287,14640339,cg13237829,14640386,47,0.4309082053079078,20.252685649471665,109.07195412168096
chr19,cg14339287,14640339,cg23470272,14640395,56,0.4571714257256467,25.601599840636215,122.49234499097103
chr19,cg14339287,14640339,cg15649193,14640403,64,0.4420282232162844,28.2898062858422,144.78713493523875
chr19,cg10649714,14640367,cg22469141,14640373,6,0.454842919782909,2.729057518697454,13.191367258973113
chr19,cg10649714,14640367,cg13237829,14640386,19,0.4957534664942881,9.419315863391473,38.3255010486526
chr19,cg10649714,14640367,cg23470272,14640395,28,0.5506849363773627,15.419178218566156,50.84577069457499
chr19,cg10649714,14640367,cg15649193,14640403,36,0.5253713570763385,18.913368854748185,68.5229590747732
chr19,cg22469141,14640373,cg13237829,14640386,13,0.5474719962109943,7.1171359507429255,23.745506783857184
chr19,cg22469141,14640373,cg23470272,14640395,22,0.6558557014290409,14.4288254314389,33.5439639421664
chr19,cg22469141,14640373,cg15649193,14640403,30,0.5618495001235109,16.855485003705326,53.39508176727954
chr19,cg13237829,14640386,cg23470272,14640395,9,0.4444515956021312,4.000064360419181,20.249674180620364
chr19,cg13237829,14640386,cg15649193,14640403,17,0.5766154054293045,9.802461892298176,29.482389544107097
chr19,cg23470272,14640395,cg15649193,14640403,8,0.5015797229259972,4.012637783407977,15.949608076920438
chr19,cg15939937,14676202,cg15697902,14676213,11,0.8535202278083958,9.388722505892353,12.887802352669441
chr19,cg10385290,15083818,cg11264635,15083868,50,0.5400439185187588,27.00219592593794,92.58506259479935
chr19,cg10385290,15083818,cg26494252,15083916,98,0.2543847593276312,24.92970641410786,385.24320505295015
chr19,cg11264635,15083868,cg26494252,15083916,48,0.3822213628687469,18.34662541769985,125.581677695192
chr19,cg09470638,15121509,cg05923226,15121516,7,0.6615304508203669,4.630713155742568,10.58152348288619
chr19,cg09470638,15121509,cg02489552,15121531,22,0.8705537933252425,19.152183453155335,25.271270045205245
chr19,cg05923226,15121516,cg02489552,15121531,15,0.6951502478271061,10.427253717406591,21.57806898132721
chr19,cg25667171,15236697,cg15575671,15236792,95,-0.1606924469135969,-15.265782456791706,-591.1914456756065
chr19,cg17519949,15292440,cg01643250,15292485,45,0.7231965690849727,32.54384560882377,62.22374652155282
chr19,cg17944161,15311990,cg09544338,15311998,8,0.1604807943018551,1.2838463544148409,49.85020191857016
chr19,cg17399362,15343345,cg15826897,15343373,28,0.8661876083366735,24.25325303342686,32.32556057199659
chr19,cg17399362,15343345,cg19744936,15343395,50,0.7841705934752619,39.208529673763096,63.76163607259438
chr19,cg17399362,15343345,cg08151866,15343425,80,0.678802245443229,54.30417963545832,117.85464844442788
chr19,cg15826897,15343373,cg19744936,15343395,22,0.9116865093407266,20.057103205495984,24.131101836648863
chr19,cg15826897,15343373,cg08151866,15343425,52,0.7433048717772411,38.651853332416536,69.95783557245906
chr19,cg19744936,15343395,cg08151866,15343425,30,0.7784043723741332,23.352131171223995,38.54037960822343
chr19,cg21595709,15344186,cg24745495,15344239,53,0.9505763942918604,50.3805488974686,55.75564501523603
chr19,cg21336547,15490553,cg22321522,15490619,66,0.0372470400497683,2.4583046432847078,1771.9528830160173
chr19,cg22321522,15490619,cg00772840,15490660,41,0.2767498459995288,11.34674368598068,148.1482305868015
chr19,cg14588779,15528530,cg08097581,15528589,59,0.8593594554496957,50.702207871532046,68.65578731443152
chr19,cg04028591,15529955,cg08114170,15529977,22,0.8165573177078476,17.964260989572647,26.942383005954866
chr19,cg16672557,15538910,cg06599322,15538978,68,0.2348974588911726,15.973027204599738,289.4880188189018
chr19,cg20702935,15560174,cg08269119,15560224,50,-0.2458019210026125,-12.290096050130625,-203.41582277328328
chr19,cg20702935,15560174,cg06553422,15560234,60,-0.2830193382598397,-16.98116029559038,-211.99964768808155
chr19,cg08269119,15560224,cg06553422,15560234,10,0.7124263385745888,7.124263385745888,14.03653887924447
chr19,cg08269119,15560224,cg07531072,15560283,59,0.3737744340757928,22.052691610471776,157.84921230871603
chr19,cg08269119,15560224,cg12224165,15560314,90,0.5077846540725217,45.70061886652695,177.24048822307697
chr19,cg06553422,15560234,cg07531072,15560283,49,0.378103840868574,18.527088202560126,129.5940286865058
chr19,cg06553422,15560234,cg12224165,15560314,80,0.5911873233514231,47.29498586811385,135.32089887598133
chr19,cg07531072,15560283,cg12224165,15560314,31,0.3987705530545578,12.361887144691291,77.73893975505943
chr19,cg17752089,15590308,cg09054960,15590328,20,0.8632324679486061,17.26464935897212,23.168730026487758
chr19,cg07408456,15590532,cg17473673,15590570,38,0.7817998149360084,29.70839296756832,48.60579303553604
chr19,cg18861572,15833849,cg07881365,15833929,80,0.7978736696247113,63.8298935699769,100.26649962973322
chr19,cg19534021,16178091,cg07810884,16178099,8,0.9537720003720528,7.630176002976422,8.387748850751873
chr19,cg22270364,16178426,cg09926488,16178514,88,0.9562808765600496,84.15271713728436,92.0231724350226
chr19,cg09926488,16178514,cg21658153,16178570,56,0.9180301748151628,51.409689789649114,61.000173563222035
chr19,cg11905624,16186848,cg26968812,16186873,25,0.8834562138421564,22.086405346053912,28.29795026430891
chr19,cg17895870,16254474,cg15668490,16254489,15,0.1903797491303571,2.8556962369553567,78.78989266725621
chr19,cg17895870,16254474,cg03243965,16254516,42,0.7290382688774593,30.61960729285329,57.61014447797059
chr19,cg15668490,16254489,cg03243965,16254516,27,0.3719841997464336,10.043573393153707,72.58372806803298
chr19,cg09686308,16284242,cg03169836,16284256,14,0.8652951089683713,12.114131525557198,16.17945121253625
chr19,cg03169836,16284256,cg09424896,16284351,95,0.8250872524676838,78.38328898442995,115.1393379498623
chr19,cg09424896,16284351,cg02900183,16284421,70,0.9084239421594088,63.58967595115862,77.05653357572615
chr19,cg11762018,16394574,cg22732101,16394638,64,0.841866924437256,53.87948316398438,76.02151615919661
chr19,cg23304156,16466421,cg17702388,16466480,59,0.7790127047060168,45.96174957765499,75.73689060984618
chr19,cg04738220,16466617,cg11013793,16466636,19,0.9178374978716928,17.43891245956216,20.700832166976976
chr19,cg08065229,16606621,cg10226967,16606648,27,0.850393952923512,22.960636728934826,31.749990586337685
chr19,cg00422248,16653661,cg02967595,16653665,4,0.3969115564439787,1.5876462257759147,10.07781188292151
chr19,cg01295842,16683254,cg12500284,16683309,55,0.3610678708223576,19.858732895229668,152.3259321709617
chr19,cg12500284,16683309,cg02463426,16683387,78,-0.1713313777591935,-13.363847465217093,-455.25811453888565
chr19,cg20249566,16830739,cg19784428,16830746,7,0.960149210861954,6.721044476033678,7.290533513760736
chr19,cg20249566,16830739,cg19344626,16830749,10,0.8621769969082077,8.621769969082077,11.598546511749092
chr19,cg19784428,16830746,cg19344626,16830749,3,0.8270200594591745,2.4810601783775232,3.627481541332667
chr19,cg01677310,16989293,cg02962892,16989384,91,0.4819399011565112,43.856531005242516,188.8202238113659
chr19,cg19006008,16999768,cg14021375,16999800,32,0.5107932896210537,16.34538526787372,62.64765150642463
chr19,cg11282936,17007648,cg24548833,17007698,50,0.9473834964801964,47.36917482400982,52.77693794093359
chr19,cg12092277,17186262,cg22007632,17186265,3,0.5711229259386678,1.7133687778160032,5.252809620747332
chr19,cg05294300,17317009,cg24828484,17317061,52,0.4492843711199275,23.362787298236228,115.73961469075816
chr19,cg13501085,17326416,cg01534506,17326432,16,0.6449188009597502,10.318700815356003,24.809324795911124
chr19,cg01252496,17326655,cg19823452,17326726,71,0.8707064436576142,61.82015749969061,81.5429821579673
chr19,cg25689649,17336377,cg19461907,17336467,90,0.3605425038369546,32.448825345325915,249.62382809850354
chr19,cg22847251,17378248,cg24689754,17378296,48,0.3293332761851587,15.807997256887617,145.7490131456176
chr19,cg26249852,17392298,cg19737225,17392320,22,0.8221913528781932,18.08820976332025,26.75776134471129
chr19,cg26249852,17392298,cg03874358,17392384,86,0.4104843411741333,35.30165334097546,209.50860087380917
chr19,cg19737225,17392320,cg03874358,17392384,64,0.4656827202200802,29.803694094085134,137.43262788396743
chr19,cg21435336,17392852,cg15110403,17392923,71,0.3975413990613267,28.225439333354196,178.59775149869913
chr19,cg02455703,17412272,cg14536467,17412305,33,0.9691029967174374,31.980398891675435,34.05210809560818
chr19,cg15759889,17420039,cg14963534,17420130,91,0.178195003607415,16.215745328274764,510.6764957365692
chr19,cg14963534,17420130,cg08142263,17420206,76,-0.1187043155006774,-9.021527978051482,-640.2463101652467
chr19,cg00730023,17420725,cg24397318,17420802,77,-0.4047838782185119,-31.16835862282542,-190.22496730572254
chr19,cg00538604,17438249,cg17648101,17438324,75,0.907836012967208,68.0877009725406,82.61403924136802
chr19,cg23324101,17444399,cg20042338,17444421,22,0.9354148197903792,20.57912603538834,23.518977393291745
chr19,cg26277321,17445619,cg23298492,17445684,65,-0.1298126708085147,-8.437823602553454,-500.7215366201102
chr19,cg26277321,17445619,cg03253314,17445711,92,0.61942598152904,56.987190300671685,148.52460623769755
chr19,cg23298492,17445684,cg03253314,17445711,27,-0.0526679734473111,-1.4220352830773997,-512.6455079387235
chr19,cg03665970,17446104,cg00363845,17446137,33,0.821396045808967,27.10606951169591,40.175503849059005
chr19,cg04709736,17488042,cg10709246,17488116,74,0.9492970495329244,70.2479816654364,77.95241756667176
chr19,cg09904304,17488225,cg18302786,17488281,56,0.860013712254978,48.16076788627877,65.11524084094725
chr19,cg07996016,17504632,cg15449217,17504687,55,0.8141336990259981,44.77735344642989,67.55647145646978
chr19,cg11558551,17516442,cg01254505,17516470,28,0.7285420029031656,20.399176081288637,38.4329247846011
chr19,cg14147105,17531148,cg00695561,17531239,91,0.9216689176864108,83.87187150946338,98.73393607373652
chr19,cg03190876,17566550,cg16111980,17566613,63,0.5702684224490068,35.92691061428743,110.4742916141976
chr19,cg21160774,17611346,cg15471825,17611398,52,-0.2831587163720468,-14.724253251346434,-183.6425898035092
chr19,cg27467005,17622279,cg10262425,17622362,83,0.7780867017013646,64.58119624121326,106.67191691942836
chr19,cg19835136,17650995,cg08942772,17651048,53,0.6559254222023055,34.764047376722196,80.80186894121225
chr19,cg04669106,17666352,cg10631262,17666381,29,-0.0888785064424277,-2.5774766868304035,-326.2881112745201
chr19,cg04669106,17666352,cg01047959,17666446,94,-0.0717376916226052,-6.743343012524888,-1310.3293104901043
chr19,cg10631262,17666381,cg01047959,17666446,65,0.8642784375678871,56.17809844191267,75.20724476583322
chr19,cg26496291,17799325,cg22989649,17799328,3,0.922668093788784,2.768004281366352,3.2514400575845164
chr19,cg26496291,17799325,cg04986579,17799384,59,0.8081602975600464,47.68145755604274,73.00531859598844
chr19,cg22989649,17799328,cg04986579,17799384,56,0.7953162820619762,44.53771179547067,70.4122388325958
chr19,cg18329931,17858255,cg07873590,17858298,43,0.7918831634319938,34.050976027575736,54.300939817484576
chr19,cg26630773,17858401,cg16030427,17858452,51,0.5786554400231739,29.51142744118187,88.13535045649542
chr19,cg18645335,17858607,cg05064002,17858612,5,-0.2306005795250383,-1.1530028976251914,-21.68251272524277
chr19,cg24791188,17877419,cg08358907,17877508,89,0.3589314181175663,31.9448962124634,247.9582324299303
chr19,cg27309110,17942221,cg06655414,17942272,51,0.7672199179545859,39.12821581568388,66.47376952356292
chr19,cg11319719,17970677,cg25506106,17970744,67,0.3778579376358033,25.31648182159882,177.31531701889946
chr19,cg07817505,17972324,cg15640140,17972376,52,0.8610799311387868,44.77615641921691,60.38928340976369
chr19,cg06508005,17972675,cg13970540,17972728,53,0.8041674209995382,42.620873312975526,65.90667392882413
chr19,cg16701007,17982599,cg21477717,17982682,83,0.5962867975048204,49.49180419290009,139.19476390776373
chr19,cg23095556,18044711,cg07930940,18044745,34,0.9230244978228296,31.382832925976206,36.83542536541229
chr19,cg14590369,18113585,cg23482747,18113604,19,0.9518921721655824,18.085951271146065,19.960243980969448
chr19,cg10791911,18118800,cg07844660,18118835,35,-0.0341772678497877,-1.1962043747425697,-1024.072496193326
chr19,cg08230215,18208303,cg20631180,18208374,71,0.2008389497717408,14.259565433793597,353.51708461278815
chr19,cg20631180,18208374,cg04782470,18208422,48,0.5990729236965152,28.75550033743273,80.12380146280213
chr19,cg04782470,18208422,cg00411741,18208476,54,-0.2045063919363496,-11.043345164562878,-264.05042643756053
chr19,cg16286597,18210172,cg07993547,18210197,25,-0.0686325893008677,-1.7158147325216926,-364.25844128372313
chr19,cg17022038,18260479,cg01395261,18260515,36,0.5816817952592745,20.940544629333885,61.889507791719055
chr19,cg15442610,18263851,cg17663235,18263861,10,0.3965377433941341,3.9653774339413412,25.218280394712934
chr19,cg13542306,18264071,cg11232793,18264096,25,0.4744489251623716,11.86122312905929,52.6927107937787
chr19,cg13542306,18264071,cg13179983,18264162,91,0.1755209177580919,15.972403515986363,518.4567239183359
chr19,cg11232793,18264096,cg13179983,18264162,66,0.3565417718748236,23.53175694373836,185.11154991166532
chr19,cg27648858,18266834,cg24503449,18266888,54,0.902053217250831,48.71087373154487,59.86343041331274
chr19,cg04610450,18280601,cg11953794,18280669,68,0.8354875887213769,56.81315603305362,81.38959922081742
chr19,cg13549667,18284397,cg04096365,18284450,53,0.8046998815731392,42.64909372337638,65.86306424749091
chr19,cg17004101,18285022,cg11431981,18285041,19,0.7500452150898672,14.250859086707477,25.33180616014396
chr19,cg06889484,18304021,cg13619606,18304045,24,0.3122799814126718,7.494719553904124,76.85410986458487
chr19,cg25660428,18338271,cg03401312,18338283,12,0.5983251568471635,7.179901882165962,20.05598438018759
chr19,cg00392943,18391301,cg27579480,18391329,28,0.947340337496414,26.525529449899594,29.556431719140207
chr19,cg20957975,18392540,cg18487609,18392554,14,0.3412562694152551,4.777587771813572,41.024887319987094
chr19,cg15085805,18433592,cg10622307,18433643,51,0.8655392306265088,44.14250076195195,58.92280580174782
chr19,cg00420929,18451112,cg02384122,18451192,80,0.6387000564993559,51.09600451994847,125.2544119668176
chr19,cg02384122,18451192,cg04579800,18451220,28,0.8061293891722583,22.571622896823232,34.733878178974074
chr19,cg02384122,18451192,cg19544919,18451228,36,0.7006432102218694,25.2231555679873,51.38135854995305
chr19,cg02384122,18451192,cg19264533,18451241,49,0.5981620341797161,29.309939674806092,81.91760292375575
chr19,cg04579800,18451220,cg19544919,18451228,8,0.7881084042232448,6.304867233785958,10.150887818389343
chr19,cg04579800,18451220,cg19264533,18451241,21,0.6500822012406429,13.6517262260535,32.30360708218554
chr19,cg19544919,18451228,cg19264533,18451241,13,0.5457478088598102,7.0947215151775325,23.820526237494054
chr19,cg19479654,18496921,cg16929104,18496953,32,0.6009595642409522,19.23070605571047,53.24817492574215
chr19,cg19479654,18496921,cg21211585,18496984,63,0.2778433558191935,17.50413141660919,226.74646947828126
chr19,cg16929104,18496953,cg21211585,18496984,31,0.821359865839181,25.46215584101461,37.74228725958918
chr19,cg10047740,18499098,cg01077846,18499128,30,0.1171141683003285,3.513425049009855,256.16029584966833
chr19,cg25460262,18499688,cg21088460,18499786,98,0.4497078028538643,44.0713646796787,217.91927864735268
chr19,cg25902939,18544350,cg18362448,18544419,69,0.5871238173962726,40.51154340034281,117.52205915609998
chr19,cg10740054,18548004,cg03393966,18548015,11,0.7952807982085848,8.748088780294433,13.83159259569466
chr19,cg07829071,18549040,cg15073853,18549131,91,-0.0670951292124655,-6.105656758334361,-1356.283251379345
chr19,cg07829071,18549040,cg21962901,18549134,94,0.1399459826424234,13.1549223683878,671.687734260867
chr19,cg07829071,18549040,cg11102782,18549136,96,-0.1801203258717738,-17.291551283690282,-532.9770503987519
chr19,cg15073853,18549131,cg21962901,18549134,3,0.6259421046232188,1.8778263138696563,4.792775526429602
chr19,cg15073853,18549131,cg11102782,18549136,5,0.4528650415179043,2.2643252075895215,11.040816891586722
chr19,cg21962901,18549134,cg11102782,18549136,2,0.299250266412295,0.59850053282459,6.683369154447068
chr19,cg21499869,18589848,cg06747543,18589894,46,-0.0563558200798946,-2.5923677236751517,-816.2422254664497
chr19,cg22297177,18632949,cg01631375,18632968,19,0.3446046769595881,6.547488862232173,55.13564170874018
chr19,cg01631375,18632968,cg17843759,18633053,85,-0.1195120109952614,-10.158520934597218,-711.2255855469641
chr19,cg23970523,18654267,cg24136855,18654361,94,-0.1140772911545286,-10.723265368525688,-824.0027357650702
chr19,cg24136855,18654361,cg10836401,18654433,72,0.312454649874395,22.496734790956438,230.43344059351844
chr19,cg24198128,18682398,cg21203925,18682463,65,0.0952680663136087,6.192424310384566,682.2852873493767
chr19,cg24198128,18682398,cg21915765,18682480,82,-0.0684227758390451,-5.610667618801698,-1198.4313555605138
chr19,cg21203925,18682463,cg21915765,18682480,17,0.2217802107460367,3.770263582682624,76.65246571285348
chr19,cg25234359,18699219,cg08615372,18699234,15,0.616905862066592,9.253587930998881,24.31489295587342
chr19,cg08615372,18699234,cg15007983,18699326,92,0.6005071408027036,55.246656953848735,153.20384013589367
chr19,cg15007983,18699326,cg22038059,18699342,16,0.6535464498845437,10.456743198152699,24.481809981259296
chr19,cg15007983,18699326,cg03414830,18699403,77,0.7667948530411283,59.043203684166876,100.41799275857943
chr19,cg22038059,18699342,cg03414830,18699403,61,0.4428787514766243,27.015603840074082,137.73521487905398
chr19,cg19525602,18717742,cg16857610,18717770,28,0.3358016018941027,9.402444853034876,83.38256828456105
chr19,cg05295841,18771126,cg17893669,18771179,53,0.6890128772216086,36.51768249274526,76.92163927867128
chr19,cg19861427,18830612,cg07015183,18830695,83,0.550680084676276,45.70644702813091,150.72271961458813
chr19,cg24085885,18879446,cg02705909,18879450,4,0.5231064490320358,2.0924257961281434,7.646627196819425
chr19,cg09980058,18898325,cg04726439,18898394,69,0.9512585428385724,65.63683945586149,72.53548524684233
chr19,cg19485202,18902081,cg09949775,18902107,26,0.920541254460982,23.93407261598553,28.244252904476465
chr19,cg19485202,18902081,cg19907305,18902117,36,0.9140351648114018,32.905265933210465,39.38579322320503
chr19,cg19485202,18902081,cg15784332,18902172,91,0.5339194200738008,48.58666722671587,170.43770385317987
chr19,cg09949775,18902107,cg19907305,18902117,10,0.9596242273351464,9.596242273351464,10.420745657672443
chr19,cg09949775,18902107,cg15784332,18902172,65,0.6865620290755048,44.62653188990781,94.67462115189538
chr19,cg19907305,18902117,cg15784332,18902172,55,0.6971577931332685,38.34367862232977,78.89175240057341
chr19,cg09498106,18942465,cg12292808,18942500,35,0.1572967258701865,5.505385405456527,222.50939939388644
chr19,cg10556682,19007505,cg19114310,19007545,40,0.820948574661635,32.8379429864654,48.72412381797062
chr19,cg06739873,19040289,cg08894891,19040364,75,0.3496347924269292,26.222609432019688,214.50954431451322
chr19,cg25592107,19042864,cg12568707,19042904,40,0.356801023535455,14.2720409414182,112.10730172141794
chr19,cg19540702,19281175,cg15174905,19281255,80,0.8388901869585104,67.11121495668083,95.36409084727632
chr19,cg08850289,19314292,cg17837485,19314298,6,0.4741940377451316,2.8451642264707893,12.653048166803107
chr19,cg08850289,19314292,cg23542284,19314328,36,0.0479184535252755,1.7250643269099182,751.2763320087347
chr19,cg08850289,19314292,cg10845251,19314334,42,-0.0343535343922245,-1.442848444473429,-1222.5816278602815
chr19,cg17837485,19314298,cg23542284,19314328,30,0.3326140754769873,9.978422264309618,90.19461956616932
chr19,cg17837485,19314298,cg10845251,19314334,36,0.1189621584196091,4.2826377031059275,302.6172396184933
chr19,cg23542284,19314328,cg10845251,19314334,6,0.8588433765706053,5.153060259423632,6.986139922226834
chr19,cg23542284,19314328,cg24819738,19314415,87,0.7176759150409956,62.437804608566616,121.2246338168257
chr19,cg10845251,19314334,cg24819738,19314415,81,0.8654327804575785,70.10005521706387,93.5947907556414
chr19,cg14128641,19371927,cg21131022,19371974,47,0.6037102308078753,28.37438084797014,77.85191901933706
chr19,cg01313994,19416751,cg01559787,19416804,53,0.8382245608800882,44.425901726644675,63.22887979368322
chr19,cg20644253,19431407,cg10763598,19431466,59,0.1540127369469472,9.086751479869884,383.08519911780894
chr19,cg15071133,19431572,cg09535168,19431582,10,0.8716258938022692,8.716258938022692,11.47281198402365
chr19,cg15071133,19431572,cg17491846,19431584,12,0.8818861450614416,10.582633740737299,13.607198692484223
chr19,cg15071133,19431572,cg15052019,19431593,21,-0.2411405307628053,-5.063951146018912,-87.08614820399633
chr19,cg09535168,19431582,cg17491846,19431584,2,0.8957430680532824,1.7914861361065648,2.232783117536816
chr19,cg09535168,19431582,cg15052019,19431593,11,-0.2068433793625178,-2.2752771729876957,-53.18033399909399
chr19,cg17491846,19431584,cg15052019,19431593,9,-0.2244219223707159,-2.019797301336443,-40.10303407495622
chr19,cg07624705,19626525,cg25274157,19626576,51,0.9192217722226638,46.880310383355855,55.48171457762886
chr19,cg07624705,19626525,cg08331981,19626599,74,0.8074082027554013,59.748207003899694,91.65128586440407
chr19,cg07624705,19626525,cg03233793,19626605,80,0.8604634270359992,68.83707416287993,92.9731554954898
chr19,cg25274157,19626576,cg08331981,19626599,23,0.8890792499296896,20.44882274838286,25.8694598955255
chr19,cg25274157,19626576,cg03233793,19626605,29,0.8888345541989797,25.776202071770413,32.626994374824775
chr19,cg08331981,19626599,cg03233793,19626605,6,0.910010077011978,5.460060462071868,6.5933335812071725
chr19,cg21395782,19626814,cg19328328,19626873,59,-0.1424849843893837,-8.406614078973638,-414.07872031458766
chr19,cg25760950,19643252,cg01081069,19643269,17,-0.0172415673212755,-0.2931066444616835,-985.9892481481418
chr19,cg19996355,19729375,cg14911690,19729395,20,0.5524907702370192,11.049815404740384,36.1996997550203
chr19,cg11963430,19729565,cg17519161,19729574,9,0.0366420279149498,0.3297782512345482,245.61959345945579
chr19,cg08614301,19729716,cg23158811,19729732,16,0.9483831440317194,15.17413030450751,16.870818614491178
chr19,cg16692998,19739173,cg17419241,19739180,7,0.4352663406837383,3.046864384786168,16.082107311592363
chr19,cg16692998,19739173,cg02362385,19739192,19,0.7423813244427989,14.10524516441318,25.593316230389583
chr19,cg16692998,19739173,cg04395369,19739209,36,0.4335599189948955,15.608157083816238,83.03350568811193
chr19,cg17419241,19739180,cg02362385,19739192,12,0.3789363188315204,4.547235825978245,31.667590050494322
chr19,cg17419241,19739180,cg04395369,19739209,29,0.1983214254195553,5.751321337167104,146.22726686564286
chr19,cg02362385,19739192,cg04395369,19739209,17,0.3694792758280076,6.281147689076129,46.01069968512521
chr19,cg22467468,19774512,cg01735101,19774554,42,-0.2465573310336169,-10.35540790341191,-170.34577647287034
chr19,cg03247567,19779623,cg25229430,19779697,74,0.0550931533554117,4.076893348300466,1343.1796056874482
chr19,cg13714039,19843912,cg19714957,19843923,11,-0.1353401007621583,-1.4887411083837412,-81.27672388341867
chr19,cg13714039,19843912,cg27164044,19843934,22,0.923292102921004,20.31242626426209,23.827778804128144
